唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zwkjzlml-yyws201422028,13,"ISTIC,PKU",门冬胰岛素联合甘精胰岛素治疗小儿1型糖尿病护理观察,,丁波;罗书立;衣芳玲;贾斐;,,中国现代医生,门冬胰岛素;甘精胰岛素;小儿1型糖尿病;护理;,R587.1  R473,2014,52,22
xdfckjz201409011,2,"ISTIC,PKU",疤痕子宫间隔1年内妊娠再次足月剖宫产102例分析,10.13283/j.cnki.xdfckjz.2014.09.013,王云霞[1];余艳红[2];葛绍明[1];刘萍[1];吴庆莉[3];,"[1]深圳市福田区妇幼保健院,深圳,518045;[2]南方医科大学附属南方医院妇产科,广州,510515;[3]深圳市福永人民医院妇产科,深圳,518103;",现代妇产科进展,剖宫产术后;疤痕子宫;妊娠;子宫破裂;,R719.8,2014,,9
zhek201410014,2,"ISTIC,PKU",小儿呼吸机撤机的影响因素及撤机指标预测价值分析,10.3760/cma.j.issn.0578-1310.2014.10.014,苏小燕[1];何颜霞[2];,"[1]516001,惠州市中心人民医院儿童重症医学科;[2]518026,汕头大学医学院深圳市儿童医院重症医学科;",中华儿科杂志,"呼吸,人工;曲线下面积;影响因素;预测;",,2014,52,10
gdyx201420047,2,"ISTIC,PKU",初发1型糖尿病儿童胰岛素泵皮下注射门冬胰岛素与赖脯胰岛素的效果比较,,赵岫;王立;张琴;,,广东医学,门冬胰岛素;赖脯胰岛素;胰岛素泵;儿童;1型糖尿病;初发;,,2014,35,20
syyfyx201510018,0,"ISTIC,PKU",华南汉族健康人群纤维蛋白原基因β链G455A多态性分布,10.3969/j.issn.1006-3110.2015.010.018,张胜男[1];黄志军[2];易朝晖[2];柏承文[2];展亭[2];朱莹[2];林秀华[2];,"[1]深圳市福田区慢性病防治院,广东深圳,518020;[2]深圳市人民医院(暨南大学第二临床医学院)急诊科;",实用预防医学,纤维蛋白原;基因多态性;华南汉族;健康人群;,R394.5,2015,22,10
zjlcyx201607085,1,"ISTIC,PKU",社区家庭医师心理干预对产后抑郁症的影响,,黄星;郑文新;冯东霞;唐峰;,,浙江临床医学,,,2016,18,7
zgmxbyfykz201506010,0,"ISTIC,PKU",阻塞性睡眠呼吸暂停低通气综合征患者经历夜间低血氧后血小板活化依赖性颗粒表面膜蛋白及血小板膜糖蛋白复合物纤维蛋白原受体1表达特征与临床意义,10.16386/j.cjpccd.issn.1004-6194.2015.06.010,蓝剑[1];黄慧[2];魏永莉[2];谢延[1];,"[1]深圳市福田区慢性病防治院内科,广东省深圳,518048;[2]深圳市人民医院呼吸内科;",中国慢性病预防与控制,睡眠呼吸暂停低通气;血小板膜糖蛋白;缺氧;血小板活化;,R56,2015,23,6
gdyx201612040,0,"ISTIC,PKU",早产儿动脉导管未闭早期应用神经营养药物的效果,,陆俊秀[1];杨冰岩[1];陈敬国[2];徐焕丽[3];陈海燕[4];,[1]广东省中山市博爱医院新生儿科 528400;[2]广东省中山市人民医院新生儿科 528403;[3]广东省深圳市儿童医院新生儿科 518026;[4]广东省中山市人民医院超声科 528403;,广东医学,早产儿;动脉导管未闭;脑白质病变;神经节苷脂;,,2016,37,12
zhek201606021,0,"ISTIC,PKU",仅限于女性的癫痫和智力障碍研究进展,10.3760/cma.j.issn.0578-1310.2016.06.021,龙娓微[1];蒋莉[1];廖建湘[2];,"[1]400014,重庆医科大学附属儿童医院神经内科;[2]重庆医科大学附属深圳市儿童医院神经内科;",中华儿科杂志,@@;,,2016,54,6
syyfyx201509010,0,"ISTIC,PKU",改良的DASH膳食用于原发性高血压患者控制血压及提高生命质量的效果评价,10.3969/j.issn.1006-3110.2015.09.010,袁芹;张雪姣;谢延;招琳;张郁玲;,,实用预防医学,DASH膳食;原发性高血压;效果评价;生命质量;,R153.9,2015,22,9
ynbzz201505021,4,"ISTIC,PKU",关节镜结合微创切口治疗膝关节脱位合并多韧带损伤31例临床分析,10.3969/j.issn.1671-6450.2015.05.017,罗福昌;邱华文;王一民;黄醒中;,,疑难病杂志,膝关节脱位;多韧带损伤;重建;关节镜;微创手术;,,2015,,5
zgsyzdx201507031,1,"ISTIC,PKU",右美托咪定对婴儿体外循环心肌损伤的影响,,陈芳[1];凌智娟[1];杨琰[1];马星钢[1];赵雷[2];,"[1]深圳市儿童医院,广东 深圳,518038;[2]深圳市人民医院,广东 深圳,518020;",中国实验诊断学,婴幼儿;体外循环;右美托咪定;心肌损伤;,R614.2,2015,,7
zgwszlgl201603020,1,"ISTIC,PKU",护理质量管理知识认知现状调查与分析,10.13912/j.cnki.chqm.2016.23.3.20,雷芳[1];陈渊青[1];罗红[1];郑颖[2];叶宜根[1];,[1]南华大学附属深圳市福田区妇幼保健院 广东深圳518045;[2]重庆市卫生和计划生育委员会医政处 重庆401147;,中国卫生质量管理,护理安全管理;认知;现状调查;护理不良事件;,,2016,23,3
zgetbjzz201512020,0,"ISTIC,PKU",58例足月小样儿12月龄神经发育和气质分析,10.11852/zgetbjzz2015-23-12-20,熊淑英;钟赛如;黄旭丽;,,中国儿童保健杂志,足月小样儿;神经发育;气质;12月龄;,R179,2015,23,12
tlsjyyj201502039,4,"ISTIC,PKU",医护一体化小组责任制模式在儿科病房的实施体会,10.3969/j.issn.1672-9676.2015.02.038,余春艳;,,护理实践与研究,医护一体化;小组责任制;满意度;,,2015,,2
zhhlzz201605014,0,"ISTIC,PKU",先天性心脏病患儿营养及喂养现状的调查研究,10.3761/j.issn.0254-1769.2016.05.013,张慧文[1];顾莺[2];王慧美[3];浦凯[4];朱卉敏[5];潘晓兰[6];易敏[7];唐晓敏[8];,"[1]200032,上海 复旦大学护理学院;[2]复旦大学附属儿科医院护理部;[3]复旦大学附属儿科医院心胸外科;[4]南京医科大学附属南京儿童医院心胸外科;[5]武汉市儿童医院心胸外科;[6]深圳市儿童医院心胸外科;[7]重庆医科大学附属儿童医院心胸外科;[8]浙江大学医学院附属儿童医院心胸外科;",中华护理杂志,"心脏病;婴儿,超低出生体重;儿童营养障碍;",,2016,51,5
tlsjyyj201407033,5,"ISTIC,PKU",网络支持干预在非酒精性脂肪肝患者中的应用,10.3969/j.issn.1672-9676.2014.07.028,陈小华;黄健;黄群;夏韶华;邓卫萍;伍丽群;,,护理实践与研究,非酒精性脂肪肝;健康行为;护理干预;,,2014,,7
sxhlzz201410027,5,"ISTIC,PKU",口腔按摩改善极低出生体重早产儿喂养效果观察,10.3969/j.issn.1009-6493.2014.10.027,兰雅平[1];陈喻萍[2];彭映华[3];何敏[3];,"[1]深圳市福田区人民医院,518034;[2]深圳市龙岗区妇幼保健院,518072;[3]香港大学深圳医院,518000;",护理研究,早产儿;经口喂养困难;口腔按摩;过渡时间;,R473.72,2014,28,10
syeklczz201609006,0,"ISTIC,PKU",川崎病急性期患儿IL-35调节性T淋巴细胞亚群改变及意义,10.3760/cma.j.issn.2095-428X.2016.09.006,赵俊山[1];王勤[2];温鹏强[1];徐明国[1];齐中香[1];李成荣[1];王国兵[1];,"[1]遵义医学院深圳市儿童医院儿科研究所, 深圳,518038;[2]南方医科大学附属深圳市妇幼保健院中心实验室, 深圳,518028;",中华实用儿科临床杂志,IL-35调节性T淋巴细胞;川崎病;IL-35;调节性T淋巴细胞;免疫;,,2016,31,9
gdyx201609017,0,"ISTIC,PKU",MR相位对比电影成像技术在儿童颅内蛛网膜囊肿检查中的应用,,向葵;干芸根;赵彩蕾;梁国华;,,广东医学,MR;相位对比成像;蛛网膜囊肿;,,2016,37,9
sxhlzz201535042,3,"ISTIC,PKU",延续性护理对类风湿关节炎病人生存质量的影响,10.3969/j.issn.1009-6493.2015.35.042,黄映华;张伟勇;郭粉莲;,,护理研究,类风湿关节炎;延续性护理;生存质量;关节疼痛;红细胞沉降率;C反应蛋白;类风湿因子;,R473.5,2015,,35
lcekzz201604010,0,"ISTIC,PKU",线粒体乙酰乙酰辅酶A硫解酶缺乏症一家系报告并文献复习,10.3969/j.issn.1000-3606.2016.04.010,胡宇慧;崔冬;刘麟;陈淑丽;,,临床儿科杂志,线粒体乙酰乙酰辅酶A硫解酶缺乏症;ACAT1基因;尿气相色谱质谱分析;血串联质谱分析;,,2016,34,4
zgfybj201534007,0,"ISTIC,PKU",社区家庭医生团队对妇科炎症防治效果的影响,10.7620/zgfybj.j.issn.1001-4411.2015.34.07,杜明玉;王云霞;罗明;,,中国妇幼保健,家庭医生团队;妇科炎症;健康教育;健康干预;,R197.1,2015,30,34
zhyxycx201602018,0,"ISTIC,PKU",合并重度脂肪肝的迟发型多种酰基辅酶A脱氢酶缺乏症的临床表现及基因分析,10.3760/cma.j.issn.1003-9406.2016.02.014,代东伶;文飞球;周少明;陈淑丽;,,中华医学遗传学杂志,戊二酸血症;脂肪酸代谢;脂肪肝;肉碱;,,2016,33,2
xejjyx201509007,6,"ISTIC,PKU",生酮饮食对癫痫持续状态的疗效及脑保护作用研究,10.3760/cma.j.issn.1673-4912.2015.09.006,家伦[1];廖建湘[1];孟宪玲[2];林素芳[1];黄铁栓[1];叶敬花[1];,"[1]518026,深圳市儿童医院癫痫中心 文;[2]518101,深圳市宝安区计划生育服务中心;",中国小儿急救医学,癫痫持续状态;神经元特异性烯醇化酶;S蛋白;生酮饮食;,,2015,,9
hsjbzz201605012,0,"ISTIC,PKU",非新生儿的儿童肺出血护理策略,10.3969/j.issn.1009-3257.2016.05.012,董意妹[1];张交生[2];黄雀兰[3];李喜亮[2];,[1]深圳市儿童医院呼吸内科 广东 深圳 518038;[2]深圳市儿童医院感染科 广东 深圳 518038;[3]深圳市儿童医院重症医学科 广东 深圳 518038;,罕少疾病杂志,儿童;肺出血;护理;,R473.72,2016,23,5
xdzxyjhzz201423033,3,"ISTIC,PKU",非营养性吸吮缓解新生儿疼痛的临床研究,10.3969/j.issn.1008-8849.2014.23.033,陈子江[1];陈浪[1];谢凤兰[2];,"[1]广东省深圳市福田区妇幼保健院,广东 深圳,518026;[2]中山大学附属第一医院,广东 广州,510080;",现代中西医结合杂志,新生儿疼痛;非营养性吸吮;新生儿黄疸;,R722.1,2014,,23
gwyx-fybj201604002,1,"ISTIC,PKU",深圳市福田区2013至2015年小学生视力状况调查分析,10.3969/j.issn.1673-5293.2016.04.002,朱丹玲;程述梅;孙晓勉;潘丽洁;,,中国妇幼健康研究,视力不良;小学生;状况;深圳市;,R778.1R193,2016,27,4
gwyx-fybj201603003,1,"ISTIC,PKU",深圳市6个月内婴儿母亲纯母乳喂养知信行及手机利用需求调查,10.3969/j.issn.1673-5293.2016.03.003,吴缃琦;孙晓勉;何珊茹;,,中国妇幼健康研究,深圳市;纯母乳喂养;知信行;手机利用;,R174.4,2016,27,3
zgfybj201534046,0,"ISTIC,PKU",深圳市福田区2010-2014年5岁以下儿童死亡情况分析,10.7620/zgfybj.j.issn.1001-4411.2015.34.46,吴缃琦;何珊茹;孙晓勉;,,中国妇幼保健,5岁以下儿童;死亡率;死亡构成;死因顺位;,R173,2015,30,34
lcekzz201504001,1,"ISTIC,PKU",先天性胆汁酸合成障碍,10.3969/j.issn.1000-3606.2015.04.001,代东伶;,,临床儿科杂志,胆汁酸合成障碍;黄疸;遗传代谢性疾病;酶缺陷病;婴幼儿;,,2015,,4
zhek201504004,1,"ISTIC,PKU",中华医学会儿科学分会儿科临床药理学组的历史沿革,10.3760/cma.j.issn.0578-1310.2015.04.004,杨丽华[1];廖建湘[2];姜德春[3];吴晔[4];王丽[4];,"[1]南方医科大学珠江医院儿科,广州,510282;[2]深圳市儿童医院神经内科;[3]首都医科大学宣武医院药剂科;[4]北京大学第一医院儿科;",中华儿科杂志,@@;,,2015,53,4
gwyx-hlxfc201406099,3,"ISTIC,PKU",母乳喂养支持系统对产妇喂养方式及健康知识的影响,10.3760/cma.j.issn.1673-4351.2014.06.098,钟远梅;梁玮伦;许娟娟;,,国际护理学杂志,母乳喂养支持系统;效果评价;健康知识培训;产科护理;,R473.71,2014,,6
sxyxjy201403026,3,,四种腹泻病毒抗原联检技术在临床儿童腹泻诊断中的应用价值,10.3969/j.issn.1671-7414.2014.03.026,刘泽滨[1];王琼[2];胡琴[3];陆学东[2];,"[1]广东医学院,广东湛江524000;深圳市福田区妇幼保健院检验科,广东深圳518000;[2]广东医学院附属福田医院检验医学部,广东深圳,518033;[3]深圳市龙岗区人民医院检验科,广东深圳,518000;",现代检验医学杂志,腹泻病毒;荧光免疫(四联法);酶免法;一致性;,R373.2  R392.11,2014,29,3
zhebyhk201405034,2,"ISTIC,PKU",儿童咽喉反流,10.3760/cma.j.issn.1673-0860.2014.05.023,李兰;,,中华耳鼻咽喉头颈外科杂志,,,2014,,5
yxzs201507032,2,"ISTIC,PKU",宫内感染致早产儿多器官功能损伤机制研究进展,10.3969/j.issn.1006-2084.2015.07.031,李丽(综述);王少华(审校);,,医学综述,宫内感染;早产儿;肺发育不良;脑白质损伤;心肌损伤;新生儿坏死性小肠结肠炎;败血症;,R722.6,2015,,7
gwyx-fybj201612019,0,"ISTIC,PKU",三维能量超声在胎盘植入产前诊断中的研究,10.3969/j.issn.1673-5293.2016.12.019,曹晓焱;王琳;程晓玲;王小倩;林亨丽;孙志伟;,,中国妇幼健康研究,三维能量;多普勒超声;胎盘植入;产前诊断;,R714.2,2016,27,12
lcysyblxzz201601028,0,"ISTIC,PKU",商用淀粉酶在肝穿刺活检标本糖原染色中的应用,10.13315/j.cnki.cjcep.2016.01.028,徐金永;刘薇薇;缪秋玲;李灵珊;廖静婷;陈子民;,,临床与实验病理学杂志,肝穿刺;活检;淀粉酶;糖原染色;特殊染色;,R365,2016,32,1
zgzyykj2014z2127,4,"ISTIC,PKU",人性化护理对门诊患者满意度的影响,,王湘郴;庄鹏;包世敏;,,中国中医药科技,人性化护理;门诊护理;满意度;,,2014,,z2
zjlcyx201601093,1,"ISTIC,PKU",婚前孕前优生健康检查对出生缺陷干预效果探讨,,厉晓萍;马健;王芳;黄敏;葛福章;杨婷;,,浙江临床医学,,,,,
syyfyx201601039,1,"ISTIC,PKU",深圳市福田区社区妇女宫颈癌相关知识与健康行为的调查,10.3969/j.issn.1006-3110.2016.01.038,雷雁凌[1];陈渊青[2];罗红[2];何莉[2];叶宜根[2];,"[1]南华大学,湖南衡阳,421008;[2]深圳市福田区妇幼保健院;",实用预防医学,宫颈癌;认知;已婚妇女;健康行为;流行病学调查;,R737.33,2016,23,1
syfsxzz201502004,1,"ISTIC,PKU",儿童累及下丘脑肿瘤的临床及 MRI 影像学表现,10.3969/j.issn.1002-1671.2015.02.004,赵彩蕾[1];干芸根[1];谢晟[2];梁国华[1];黄明君[1];李志勇[1];,"[1]深圳市儿童医院放射科,广东 深圳,518026;[2]北京中日友好医院放射科;",实用放射学杂志,儿童;累及下丘脑肿瘤;磁共振成像;,R739.41  R445.2,2015,,2
syyfyx201409039,4,"ISTIC,PKU",家庭医生服务模式下护理干预对产后焦虑抑郁的影响研究,10.3969/j.issn.1006-3110.2014.09.039,黄小玲;余贺杲;莫绮华;林丽英;,,实用预防医学,产后焦虑;产后抑郁;家庭医生;护理干预;产妇;,R473.71,2014,21,9
lchsyyxzz201422021,4,"ISTIC,PKU",不同剂量右美托咪定复合靶控瑞芬太尼在成人清醒气管插管中应用研究,10.3969/j.issn.1671-4695.2014.22.021,彭粤;任从才;高新跃;张欣;陈少芬;,,临床和实验医学杂志,气管插管;麻醉;右美托咪定;瑞芬太尼;剂量;,,2014,,22
zhfsx201511012,0,"ISTIC,PKU",三维稳态构成干扰序列联合MR相位对比技术在诊断儿童脑积水膜性梗阻中的价值,10.3760/cma.j.issn.1005-1201.2015.11.012,赵彩蕾[1];干芸根[1];谢晟[2];向葵[1];莫东霞[1];彭元华[1];,"[1]518034,深圳市儿童医院放射科;[2]北京中日友好医院放射科;",中华放射学杂志,脑积水;磁共振成像;,,2015,49,11
zhfylcyxzz201605017,0,"ISTIC,PKU",围生期孕产妇感染或定植的B族链球菌耐药情况、血清型、毒力基因及基因型分析,10.3877/cma.j.issn.1673-5250.2016.05.017,苏锦珍[1];吴伟元[2];丁璐[1];黄进洁[1];王少华[3];张杰生[4];吴本清[1];,"[1]暨南大学第二临床医学院深圳市人民医院新生儿科,深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院检验科,深圳,518020;[3]518000,深圳市福田区妇幼保健院新生儿科;[4]暨南大学第二临床医学院深圳市人民医院产科,深圳,518020;",中华妇幼临床医学杂志（电子版）,"链球菌,无乳;血清群;抗药性,细菌;毒力因子;基因型;多位点测序分型;",,2016,12,5
xdlchl201506013,3,"ISTIC,PKU",家庭医生及护士责任制管理对社区高血压患者的影响,10.3969/j.issn.1671-8283.2015.06.010,梁倩雯;王明芳;,,现代临床护理,高血压;家庭医生及护士责任制;管理;,R47,2015,,6
jyyxylc201602014,1,"ISTIC,PKU",全自动血细胞分析流水线网织红细胞参数参考区间在儿科实验室适用性验证,10.3969/j.issn.1672-9455.2016.02.014,曹科[1];马东礼[1];罗小娟[1];周晨阳[1];郎家庆[1];谢辉辉[1];王丹[1];陈运生[1];杨斌让[2];,[1]广东省深圳市儿童医院 检验科 518038;[2]广东省深圳市儿童医院 儿童保健科 518038;,检验医学与临床,网织红细胞计数;健康儿童;参考区间;验证;,,2016,13,2
gwyx-hlxfc201517017,3,"ISTIC,PKU",护理干预对改善慢性心力衰竭患者负面情绪和生活质量的效果,10.3760/cma.j.issn.1673-4351.2015.17.017,吴焰;赵洁;游莉;,,国际护理学杂志,心力衰竭;护理干预;情绪;生活质量;,R473.5,2015,,17
gdyx201521016,0,"ISTIC,PKU",黄芪多糖抑制脂多糖诱导活性小胶质细胞对少突胶质细胞前体毒性作用的影响,,何柳芳;王卫;余珍珠;杨慧;付雪梅;,,广东医学,黄芪多糖;脂多糖;少突胶质细胞前体;,,2015,36,21
zgxdyxzz201527026t,0,"ISTIC,PKU",变应性鼻炎患者嗓音调查和分析,,李清明;林春招;黄素红;吴思恩;黄秋平;黄穗华;,,中国现代医学杂志,变态反应;嗓音障碍指数;鼻炎;嗓音障碍;,R765,2015,25,27
xrwk201412004,1,"ISTIC,PKU",Kasabach-Merritt现象裸鼠模型的建立及验证,10.3760/cma.j.issn.0253-3006.2014.12.004,王宁[1];金先庆[1];张翅[2];丁雄辉[1];赵占波[1];金鑫[1];,"[1]400014,重庆医科大学附属儿童医院胃肠外科、儿科学重庆市重点实验室;[2]深圳市儿童医院普外科;",中华小儿外科杂志,"血管瘤;内皮细胞;疾病模型,动物;",,2014,35,12
zgxhzz201412015,1,"ISTIC,PKU",含乌司他丁自体冷血心脏停搏液对未成熟心肌细胞凋亡的影响,10.3969/j.issn.1000-3614.2014.12.013,孟保英;张青;潘晓兰;王元祥;沈定荣;提运幸;马超;彭乐;,,中国循环杂志,先天性心脏病;乌司他丁;自体冷血停搏液;凋亡;,R54,2014,,12
hxkqyxzz201406015,1,"ISTIC,PKU",腭裂患儿中枢听觉神经系统功能障碍的电生理研究,10.7518/hxkq.2014.06.011,杨峰[1];束煌[2];肖宇寒[3];,"[1]深圳市儿童医院言语治疗科,深圳,518026;[2]圳市儿童医院 口腔科,深圳,518026;[3]圳市儿童医院 诱发电位室,深圳,518026;",华西口腔医学杂志,腭裂;听觉诱发电位;事件相关电位;中枢听觉神经系统;,R 782.2+2,2014,,6
qlhlzz201603056,5,"ISTIC,PKU",护理安全管理模式在消毒供应室管理中的应用,10.3969/j.issn.1006-7256.2016.03.056,张裕娴;,,齐鲁护理杂志,护理安全管理模式;消毒供应室;护理质量;满意度;,R192.6,2016,22,3
syeklczz201520019,0,"ISTIC,PKU",软骨发育不全一家系成纤维细胞生长因子受体3基因G1138A 突变研究,10.3760/cma.j.issn.2095-428X.2015.20.019,张龙江;陈蔚;刘霞;张琴;赵岫;,,中华实用儿科临床杂志,先天性软骨发育不全;成纤维细胞生长因子受体 3;突变;重组人生长激素;,,2015,,20
