唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
syfsxzz201503027,0,"ISTIC,PKU",早发型先天性骨梅毒的X线诊断及随访价值,10.3969/j.issn.1002-1671.2015.03.027,曾令延;温兆意;黄志明;,,实用放射学杂志,梅毒;先天性;骨骼;,R759.1+51  R681  R814.41,2015,,3
bfyx201605112,1,"ISTIC,PKU",大黄附子汤在临床应用及药学分析,,陈文明;彭圣荔;,,北方药学,大黄附子汤;慢性肾衰竭;肾功能;,R285.6,2016,13,5
bfyx201605137,1,"ISTIC,PKU",利多卡因与阿替卡因治疗牙体牙髓病麻醉的效果对比分析,,陈雅琴;宁恒清;张雪珠;,,北方药学,利多卡因;阿替卡因;牙体牙髓病;麻醉;心率;,R781.3,2016,13,5
hbyy201418030,7,"ISTIC,PKU",阿司匹林联合氯吡格雷治疗进展性脑卒中患者的疗效及机制,10.3969/j.issn.1002-7386.2014.18.030,潘莉[1];钟建[1];邓哲[2];,"[1]518000,广东省深圳市第二人民医院药剂科;[2]518000,广东省深圳市第二人民医院急诊科;",河北医药,阿司匹林;氯吡格雷;进展性脑卒中;,R743.3,2014,,18
jilinyx201431118,7,"ISTIC,PKU",围术期综合护理干预对阑尾炎手术治疗患者康复效果的影响,10.3969/j.issn.1004-0412.2014.31.118,肖花;,,吉林医学,综合护理干预;阑尾炎;围术期;康复效果;,,2014,,31
ycxyxb201403029,5,"ISTIC,PKU",临床药师干预呼吸内科抗菌药物使用的分析,10.3969/j.issn.1671-380X.2014.03.029,谢龙元;林春丽;黄志强;,,宜春学院学报,药学干预;呼吸内科;抗菌药物;,R56,2014,36,3
zgfybj201623048,0,"ISTIC,PKU",多重耐药肺炎链球菌肺炎的危险因素及细菌耐药性分析,10.7620/zgfybj.j.issn.1001-4411.2016.23.48,王娴[1];甄冰红[1];罗晓琴[1];刘纯义[2];,"[1]深圳市宝安区中心医院儿科,广东深圳,518102;[2]深圳市宝安区妇幼保健院儿科,广东深圳,518101;",中国妇幼保健,多重耐药;肺炎链球菌;肺炎;危险因素;,R378.1,2016,31,23
lcfkzz201411061,5,"ISTIC,PKU",EGFR、VEGF在非小细胞肺癌中的表达及临床意义,10.3969/j.issn.1009-6663.2014.011.060,陈蕾;邹桂华;柳玉红;龚静青;,,临床肺科杂志,,,2014,,11
scyxzz201414251,2,"ISTIC,PKU",银屑病关节炎的治疗分析与护理探讨,10.13214/j.cnki.cjotadm.2014.14.250,凌素环;许秀;,,中国伤残医学,银屑病关节炎;治疗;护理;,R473,2014,,14
zwyxyj201401061,22,"ISTIC,PKU",健康体检护理在健康和亚健康人群中的应用效果,,张国方;罗美香;林燕;,,中外医学研究,个人护理;健康;亚健康;体检;,R194.3,2014,,1
scyxzz201411190,3,"ISTIC,PKU",股骨骨折后应用人性化护理干预的效果观察,10.13214/j.cnki.cjotadm.2014.11.190,陈清梅;曲艳玲;练贵香;,,中国伤残医学,股骨骨折;人性化护理;应用效果;,R683.42,2014,,11
kszk201651181,0,"ISTIC,PKU",试析人性化护理在骨科护理中的临床意义和价值,10.3969/j.issn.1673-8918.2016.51.181,张如君;,,考试周刊,人性化护理;骨科;意义;价值;,,2016,,51
zyyjk201415006,0,"ISTIC,PKU",深圳市女性外来务工者人口学特征对职业紧张的影响,,刘湘[1];彭书彪[2];杨丞[3];张清平[4];,"[1]广东省深圳市宝安区石岩人民医院泰科社康中心,518108;[2]广东省深圳市宝安区石岩人民医院艾美特社康中心,518108;[3]海南医学院;[4]深圳市福田区人民医院;",职业与健康,职业紧张;深圳女性外来务工者;人口学特征;,R135,2014,30,15
bfyx201605076,0,"ISTIC,PKU",甲硝唑缓释药膜与替硝锉口腔贴片临床治疗牙周组织炎症的效研究,,宁恒清;陈雅琴;吴和龙;,,北方药学,甲硝唑缓释药膜;替硝唑口腔贴片;牙周炎症;,R781.4+2,2016,13,5
xdzdyzl201610038,0,"ISTIC,PKU",慢性阻塞性肺疾病患者社区医疗临床路径管理模式分析,,崔砚峰;杨元敏;谭卫国;,,现代诊断与治疗,慢性阻塞性肺疾病;社区医疗;临床路径管理;,R563.9,2016,27,10
gwyx-kqyx201506005,2,"ISTIC,PKU",2085例口腔颌面部肿瘤疾病构成比分析,10.7518/gjkq.2015.06.005,罗志强[1];南晓梅[2];叶钟泰[3];,[1]新疆维吾尔自治区人民医院口腔科; 新疆医科大学研究生学院 乌鲁木齐830000;[2]新疆维吾尔自治区人民医院口腔科;[3]深圳市第八人民医院口腔科 深圳518100;,国际口腔医学杂志,口腔颌面部;肿瘤;构成比;,R782,2015,,6
jhyfbjbzz201501015,2,"ISTIC,PKU",肺组织胞浆菌病一例,10.3969/j.issn.2095-3755.2015.01.015,杨元敏[1];黄锦峰[1];李彦良[1];谭卫国[2];,"[1]518119,深圳市大鹏新区葵涌人民医院呼吸科;[2]深圳市慢性病防治中心;",结核病与肺部健康杂志,,,2015,4,1
gdyx201419058,2,"ISTIC,PKU",外阴巨大尖锐湿疣合并丝虫病1例,,黄志行[1];田春芳[2];,[1]汕头大学医学院 广东汕头515041;[2]广东省深圳市第七人民医院妇产科 518081;,广东医学,@@;,,2014,35,19
gyyxyxb201402036,13,"ISTIC,PKU",穿支皮瓣修复治疗手外伤软组织缺损的临床分析,,陈峰;林琅山;赵一强;宋维永;刘军;,,贵阳医学院学报,穿支皮瓣;修复;手外伤;软组织缺损;临床效果;外科手术;,R658.2,2014,39,2
syjlr201403109,4,"ISTIC,PKU",浅析如何有效实施医院内控制度,10.3969/j.issn.1673-5889.2014.03.109,朱明明;,,现代商业,医院内控意义;医院内控措施;,,2014,,3
syjlr201403109,4,"ISTIC,PKU",浅析如何有效实施医院内控制度,10.3969/j.issn.1673-5889.2014.03.109,朱明明;,,现代商业,医院内控意义;医院内控措施;,,2014,,3
yxllysj201408031,2,"ISTIC,PKU",儿童 OSA HS 患者血浆超敏 C-反应蛋白和C-反应蛋白水平的观察,,罗桂珍[1];蓝建平[2];,[1]广东省深圳市大鹏新区妇幼保健院 518120;[2]深圳市龙岗中心医院耳鼻咽喉专科医院;,医学理论与实践,hs-CRP CRP;儿童;阻塞性睡眠呼吸暂停低通气综合征;,R725.6,2014,,8
zgxkx201610018,0,,女性绝经后阴道出血病变类型和相关因素研究,10.3969/j.issn.1672-1993.2016.10.017,张娇燕[1];陈玉梅[2];童芳[1];甘春燕[1];邓世昌[1];黄新苑[1];,"[1]深圳市龙华新区人民医院社管中心,广东深圳,518109;[2]深圳市第八人民医院妇产科,广东深圳,518000;",中国性科学,绝经;阴道出血;临床原因;病理分析;,R711.51,2016,25,10
zhxwwk201501020,6,"ISTIC,PKU",多种指动脉皮(筋膜)瓣修复手指软组织缺损,10.3760/cma.j.issn.1001-2036.2015.01.020,朱小弟;李文庆;毛仁群;张国雷;姚海波;李楚炎;,,中华显微外科杂志,指动脉皮瓣;筋膜瓣;显微外科;,,2015,38,1
ddyx201428100,1,"ISTIC,PKU",醒脑静联合纳洛酮治疗急性有机磷中毒的疗效观察,10.3969/j.issn.1009-4393.2014.28.100,林鸿儒;,,当代医学,醒脑静;纳洛酮;有机磷中毒;,,2014,,28
xygzxb201403006,3,"ISTIC,PKU",高血压患者的药学监护效果评价,,谢龙元;林春丽;黄志强;,,新余学院学报,高血压;临床药师;药学监护;效果;,R972,2014,19,3
ddyylc201507007,0,"ISTIC,PKU",用乌拉地尔治疗高血压危象的疗效研究,,罗启龙;,,当代医药论丛,高血压危象;乌拉地尔;疗效;,R544,2015,,7
zgmxbyfykz201403044,4,"ISTIC,PKU",深圳市宝安区2003-2011年脑卒中发病趋势分析,,郭艳芳[1];唐瑛[1];黄宝珍[1];张佳苑[1];于淑江[2];,"[1]深圳市宝安区慢性病防治院慢性病防治科,广东省深圳518133;[2]深圳市宝安区卫生与计划生育局;",中国慢性病预防与控制,脑卒中;发病率;发病趋势;,R743,2014,22,3
qqhryxyxb201410092,3,"ISTIC,PKU",优质护理服务在急诊中的应用研究,,练贵香;,,齐齐哈尔医学院学报,优质护理;急诊;应用研究;,,2014,35,10
jilinyx201424173,1,"ISTIC,PKU",整体护理在骨外科手术患者中的应用体会,10.3969/j.issn.1004-0412.2014.24.173,吴翠连;,,吉林医学,整体护理;骨外科手术;应用效果;术后恢复;,,2014,35,24
lanzyxyxb201604009,0,"ISTIC,PKU",经直肠实时弹性成像技术在前列腺良恶性病变鉴别诊断中的价值,10.13885/j.issn.1000-2812.2016.04.009,鲁虹霞[1];童明辉[2];宋建勋[1];吴婷婷[2];张德奎[3];,"[1]深圳市第八人民医院超声科,广东深圳,518100;[2]兰州大学第二医院超声科,甘肃兰州,730030;[3]兰州大学第二医院消化科,甘肃兰州,730030;",兰州大学学报（医学版）,前列腺癌;超声检查;弹性成像技术;,R445.1,2016,42,4
zgyf201521007,0,"ISTIC,PKU",阿普唑仑渐进式加量治疗慢性耳鸣的疗效与安全性观察Δ,10.6039/j.issn.1001-0408.2015.21.07,樊国强;宋谨;杜娟;赖海燕;,,中国药房,阿普唑仑;慢性耳鸣;渐进式;加量治疗;疗效;安全性;,R395.5,2015,,21
yjmzyxyxb201406047,5,"ISTIC,PKU",针灸配合康复技术改善中风后遗症患者瘫痪肢体促分离运动疗效分析,10.3969/j.issn.1001-5817.2014.06.047,张小华;,,右江民族医学院学报,针灸;康复;中风后遗症;促分离运动;,R255.2,2014,36,6
qywh-x201511069,0,"ISTIC,PKU",思想政治工作融入工会工作相关方法的探讨,,李艳;,,企业文化（下旬刊）,思想政治工作;工会;改革;,,2015,,11
zgyyzn201432281,2,"ISTIC,PKU",急诊急腹症患者的心理干预及护理对策,,练贵香;袁彩霞;陈清梅;,,中国医药指南,急腹症;心理特点;护理对策;,R473.5,2014,,32
zgmxbyfykz201601012,0,"ISTIC,PKU",深圳市宝安区居民血脂异常患病率及相关危险因素分析,10.16386/j.cjpccd.issn.1004-6194.2016.01.012,张娟娟[1];郭艳芳[1];刘峥[1];黄宝珍[1];张哲[1];周海滨[2];雷林[2];彭绩[2];,"[1]深圳市宝安区慢性病防治院慢性病防治科,广东省深圳,518133;[2]深圳市慢性病防治中心;",中国慢性病预防与控制,血脂异常;检出率;危险因素;,R589.2,2016,24,1
scyxzz201510166,1,"ISTIC,PKU",产科护理不良事件的原因与防范措施,10.13214/j.cnki.cjotadm.2015.10.163,曲艳玲;陈清梅;练贵香;,,中国伤残医学,产科护理;不良事件;原因分析;防范措施;,R473,2015,,10
zyyk201408030,3,"ISTIC,PKU",部分脾脏切除在脾破裂中的应用分析,10.3760/cma.j.issn.1674-4756.2014.08.030,粱超承;肖芳荷;,,中国实用医刊,部分脾切除;脾破裂;应用分析;,,2014,41,8
zgyxcx201517031,4,"ISTIC,PKU",家庭病床护理对脑卒中后偏瘫患者生活自理能力的影响,10.3969/j.issn.1674-4985.2015.17.031,范寒院;李浅峰;杨慧;,,中国医学创新,家庭病床护理;脑卒中;偏瘫;生活自理能力;,,2015,,17
ylbjqj201410039,5,"ISTIC,PKU",音乐电针疗法在脑卒中后睡眠障碍患者中的应用效果分析,10.3969/j.issn.1674-4659.2014.10.1309,范寒院;周梅君;梁伟容;,,临床医学工程,音乐电针疗法;脑卒中;睡眠障碍;,R473.5,2014,,10
gwyx-shyx201405023,7,"ISTIC,PKU",深圳市宝安区流动人口肺结核患者耐多药情况分析,10.3969/j.issn.1673-5625.2014.05.023,唐瑛;王云霞;赵梅桂;赵安贵;郑娟娟;简晓芳;,,中国社会医学杂志,流动人口;结核;耐多药;,R521,2014,,5
jhyfbjbzz201503009,0,"ISTIC,PKU",深圳市大鹏新区综合医院结核病管理现状与评价,10.3969/j.issn.2095-3755.2015.03.009,吴道深[1];李彦良[1];谭卫国[2];,"[1]518000,深圳市大鹏新区葵涌人民医院结核病控制项目办公室;[2]深圳市慢性病防治中心结核病防治科、大鹏新区名医工作室;",结核病与肺部健康杂志,"结核,肺/预防和控制;病人转诊;医院,综合;深圳市;",,2015,4,3
lcsjwkzz201501024,4,"ISTIC,PKU",侵袭性垂体腺瘤的分子水平研究进展,10.3969/j.issn.1672-7770.2015.01.022,赵程程[1];李维平[2];张猛[2];高永中[2];张秋生[2];,[1]510182广州医科大学; 深圳市第二人民医院，深圳大学第一附属医院神经外科;[2]深圳市第二人民医院，深圳大学第一附属医院神经外科;,临床神经外科杂志,,R736.4,2015,,1
jkr201505031,1,"ISTIC,PKU",氯胺酮联合丙泊酚在小儿临床麻醉中的应用效果,,柯昌禄[1];杨煜霞[2];,"[1]深圳市大鹏新区葵涌人民医院麻醉科,深圳,518119;[2]深圳市坪山新区妇幼保健院妇产科,深圳,518122;",中国当代医药,氯胺酮;丙泊酚;小儿麻醉;,R971+.2,2015,22,5
xdfckjz201509021,0,"ISTIC,PKU",从线粒体角度探讨辅助生殖技术安全问题,10.13283/j.cnki.xdfckjz.2015.09.020,陈燕(综述)[1];蔡学泳(审校)[2];,"[1]广州医科大学，广州 510000; 深圳市第二人民医院，深圳 518000;[2]深圳市第二人民医院,深圳,518000;",现代妇产科进展,线粒体;mtDNA;辅助生殖技术;卵母细胞;,R715.5,2015,,9
zgsyzdx201507048,0,"ISTIC,PKU",胃癌患者多种高通量谱表达数据联合分析对相关基因筛选的临床价值,,李如凯[1];郭龙华[2];,"[1]深圳市宝安区石岩人民医院 检验科,广东 深圳,518108;[2]深圳市龙华新区人民医院 检验科,广东 深圳,518109;",中国实验诊断学,,,2015,,7
jilinyx201504139,1,"ISTIC,PKU",老年人骨折长期卧床的护理,10.3969/j.issn.1004-0412.2015.04.139,首平平;,,吉林医学,老年患者;骨折;长期卧床;护理措施;,,2015,36,4
tlsjyyj201511083,3,"ISTIC,PKU",社区护理对早期糖尿病视网膜病变患者预后的影响,10.3969/j.issn.1672-9676.2015.11.082,何丽梅;陈育丽;,,护理实践与研究,社区护理;糖尿病;视网膜病变;预后;,,2015,,11
dfqywh201410131,2,"ISTIC,PKU",关于事业单位纪检监察工作难点与对策,,李艳;,,东方企业文化,事业单位;纪检监察;难点;决策;,F27,2014,,10
zgjcyy201510026,3,"ISTIC,PKU",不同路径植入输液港的临床应用研究,10.3760/cma.j.issn.1008-6706.2015.10.026,李剑[1];杜端明[2];邱水波[2];刘闽华[2];吴育民[2];刘春霖[2];,"[1]518039 广东省深圳，深圳市第二人民医院介入治疗科; 汕头大学医学院;[2]深圳市第二人民医院介入治疗科, 广东省深圳,518039;",中国基层医药,植入式静脉输液港;颈内静脉;锁骨下静脉;,,2015,,10
lcfsxzz201603022,0,"ISTIC,PKU",肝脏上皮样血管平滑肌脂肪瘤的MSCT表现,,吴若岱[1];杨旭峰[2];王猛[2];周丽莎[2];黄坤[2];方壮念[2];郑可国[2];冯仕庭[2];,"[1]深圳市宝安区中心医院放射科,深圳,518000;[2]中山大学附属第一医院放射科,广州,510080;",临床放射学杂志,肝脏;上皮样;血管平滑肌脂肪瘤;多层螺旋CT;,,2016,35,3
ylbjqj201406055,5,"ISTIC,PKU",骨折术后发热患者物理降温的效果分析,10.3969/j.issn.1674-4659.2014.06.0783,韩碧园;周丽丹;,,临床医学工程,效果分析;物理降温;擦浴;骨折术后发热;,R473.6,2014,,6
qlhlzz201617041,1,"ISTIC,PKU",综合护理干预对老年冠心病患者生存质量的影响,10.3969/j.issn.1006-7256.2016.17.041,孙中玲;,,齐鲁护理杂志,综合护理干预;老年;冠心病;生存质量;,R473.5,2016,22,17
xdyy201612006,0,"ISTIC,PKU",单侧指动脉结扎治疗无吻合静脉断指再植的临床疗效,10.3969/j.issn.1671-332X.2016.12.006,江俊海;李雄;周丽丹;,,现代医院,单侧指动脉结扎;无吻合静脉断指再植;临床疗效;,R658.1,2016,16,12
syhlzz201509002,0,"ISTIC,PKU",宝安区基层医院护理风险的调查研究,10.3760/cma.j.issn.1672-7088.2015.09.002,莫琴;黄瑜;林丽妮;李萍华;,,中国实用护理杂志,医院;护理风险;不良事件;数据收集;,,2015,31,9
zgxdyyyy201611186,1,"ISTIC,PKU",综合减痛分娩护理对分娩方式及产程疼痛的影响,10.14164/j.cnki.cn11-5581/r.2016.11.186,高海丽;高兰香;,,中国现代药物应用,综合减痛分娩护理;分娩方式;产程疼痛;,,2016,10,11
ylbjqj201404017,5,"ISTIC,PKU",利脑心胶囊联合氟桂利嗪胶囊治疗偏头痛临床疗效观察,10.3969/j.issn.1674-4659.2014.04.0437,林桂娥;张圳锋;陈玉燕;,,临床医学工程,利脑心胶囊;氟桂利嗪胶囊;偏头痛;,R747.2,2014,21,4
qqhryxyxb201407029,5,"ISTIC,PKU",诺和灵30R及诺和锐30治疗2型糖尿病疗效差异分析,,林桂娥[1];张圳锋[1];邱伟忠[2];,"[1]广东, 深圳市大鹏新区南澳人民医院,518121;[2]深圳市龙岗区人民医院;",齐齐哈尔医学院学报,诺和灵30R;诺和锐30;胰岛素;2型糖尿病;,,2014,35,7
sxzy201611030,0,"ISTIC,PKU",肛肠病术后尿潴留中医护理观察,10.3969/j.issn.1000-7156.2016.11.030,陈玉燕[1];郭素云[2];桂辉琼[2];,[1]广东省深圳市大鹏新区南澳人民医院 深圳 518121;[2]广东省深圳市龙岗区中医院;,山西中医,肛肠病;尿潴留;耳穴压豆;穴位按摩法;,R694+.55,2016,32,11
zgqkyx201504010,1,"ISTIC,PKU",基于战略视角的深圳市宝安区社区健康服务组织机制改革研究,10.3969/j.issn.1007-9572.2015.04.010,靳娟[1];邹宇华[1];何振彬[2];夏挺松[2];郑向东[3];石永超[1];马碧萍[1];,"[1]广东药学院, 广东省广州市,510310;[2]深圳市宝安区人口和计划生育局;[3]深圳市宝安区松岗人民医院;",中国全科医学,社区健康服务;战略管理;机制改革;,R197,2015,18,4
qlhlzz201513018,3,"ISTIC,PKU",基于QQ平台的社区年青高血压患者管理模式研究,10.3969/j.issn.1006-7256.2015.13.018,温慧君;,,齐鲁护理杂志,QQ平台;社区健康管理;高血压;,R473.5,2015,,13
syyjzz201510015,2,"ISTIC,PKU",颈动脉彩色多普勒超声检测对缺血性脑血管疾病的诊断分析,,廖玉锋;李英斌;周梅君;,,实用医技杂志,,,2015,,10
xdzdyzl201621009,0,"ISTIC,PKU",腹腔镜胆囊大部分切除术在急诊胆囊手术中的应用价值分析,10.3969/j.issn.1001-8174.2016.21.009,黄志艺;赖英玲;陈梅玲;,,现代诊断与治疗,腹腔镜胆囊大部分切除术;急诊胆囊手术;并发症;手术;,R657.4,2016,27,21
zgfybj201405057,10,"ISTIC,PKU",脐动脉血流S/D值在可疑型胎心监护围产儿结局预测中的价值研究,10.7620/zgfybj.j.issn.1001-4411.2014.05.57,许险峰;李振洲;赵卫华;孙波;,,中国妇幼保健,可疑型胎心监护;S/D;基线变异;新生儿窒息;,R174,2014,29,5
bjmyfxylc201503012,8,"ISTIC,PKU",曼月乐宫内节育器对预防子宫内膜息肉复发的效果分析,10.11748/bjmy.issn.1006-1703.2015.03.012,许燕丽;陈婉秋;邹丽兰;,,标记免疫分析与临床,曼月乐宫内节育器;子宫内膜息肉;复发;,,2015,22,3
lcsjwkzz201601023,1,,听神经鞘瘤治疗及相关脑神经保护的研究进展,10.3969/j.issn.1672-7770.2016.01.022,赵程程[1];王传方[2];蒋太鹏[3];李维平[3];高永中[3];,"[1]广州医科大学, 广州,510182;[2]汕头大学医学院;[3]深圳市第二人民医院(深圳大学第一附属医院)神经外科,深圳市第二人民医院神经外科重点实验室;",临床神经外科杂志,,R739.41,2016,13,1
