唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
nmgyxyxb201504004,4,"ISTIC,PKU",COX-2和VEGF在结直肠癌组织中的表达及其临床病理学意义,,乌日尼勒图[1];德力格尔图[2];,"[1]深圳市宝安区妇幼保健院,广东省 深圳市,518133;[2]内蒙古自治区人民医院;",内蒙古医科大学学报,环氧化酶-2;血管内皮生长因子;结直肠癌;,R735.3,2015,,4
ylbjqj201408038,10,"ISTIC,PKU",早期康复护理干预对胸腰椎骨折内固定术后患者康复的影响,10.3969/j.issn.1674-4659.2014.08.1024,蓝静;李潇;于志勇;,,临床医学工程,早期康复护理;胸腰椎;骨折;躯体功能;日常生活能力;,R473.6,2014,,8
sxyxjy201406007,0,"ISTIC,PKU",IL-21在原发性胆汁性肝硬化发病机制中的作用,10.3969/j.issn.1671-7414.2014.06.007,黄勇武[1];蒋强[2];,"[1]深圳市宝安区福永人民医院检验科,广东深圳,518103;[2]深圳市第三人民医院肝病研究所,广东深圳,518112;",现代检验医学杂志,白细胞介素-21;T淋巴细胞 17;调节性T淋巴细胞;原发性胆汁性肝硬化;,R575.22  R392.11,2014,,6
zjlcyx201410036,5,"ISTIC,PKU",责任制助产护理对初产妇分娩和产程的影响,,吴贤珊;,,浙江临床医学,,,2014,,10
yxxxzz201420293,1,"ISTIC,PKU",高血压自我管理小组在高血压管理中的效果分析,10.3969/j.issn.1006-1959.2014.20.293,单柏平;,,医学信息,自我管理;高血压;,,2014,,20
zgetbjzz201505005,1,"ISTIC,PKU",脑氧饱和度检测对脑损伤综合征婴儿脑功能的评定,10.11852/zgetbjzz2015-23-05-05,蒋滔滔;高延;罗小杏;洪琦;,,中国儿童保健杂志,脑氧饱和度检测;脑损伤综合征婴儿;脑功能;评定;,R722,2015,23,5
qlhlzz201510024,4,"ISTIC,PKU",阶段性持续健康教育对剖宫产产妇的影响,10.3969/j.issn.1006-7256.2015.10.024,陈丽芬;张燕君;,,齐鲁护理杂志,阶段性持续健康教育;剖宫产;负性情绪;角色转换;,R473.71,2015,,10
lchsyyxzz201416022,5,"ISTIC,PKU",生殖激素测定在男性不育病因学诊断中的临床价值,10.3969/j.issn.1671-4695.2014.16.022,江凡;邹建华;张修发;,,临床和实验医学杂志,男性不育;少精子症;无精子症;生殖激素;病因学;,,2014,,16
yyybj201412006,0,"ISTIC,PKU",舒适护理对面部激素依赖性皮炎患者生活质量的影响,,郭节芳;李健清;莫令君;许向前;张弘;,,医药与保健,激素依赖性皮炎;舒适护理;生活质量;,R751,2014,,12
yiyqy201409070,1,"ISTIC,PKU",静脉留置针在门诊输液室的应用,10.3969/j.issn.2095-1752.2014.09.070,洪晓丹;管玉梅;江敏君;,,医药前沿,门诊输液;静脉留置针;应用;,R45,2014,,9
xdzdyzl201423162,0,"ISTIC,PKU",优质护理服务在重型颅脑损伤危重病人的应用效果分析,,黄艳萍[1];何茹[2];,"[1]紫金县人民医院,广东紫金,517400;[2]深圳龙岗中心医院,广东深圳,518100;",现代诊断与治疗,优质护理;重型颅脑损伤;满意度;,R47,2014,25,23
wsyj201504025,0,"ISTIC,PKU",高效液相色谱-串联质谱法测定乳制品中青霉素类药物及其主要代谢产物,,肖惠贞[1];刘红河[2];尹江伟[1];吴礼康[1];陆碧茹[1];李静[1];甄珍[1];,"[1]深圳市宝安区疾病预防控制中心,深圳,518101;[2]深圳市疾病预防控制中心;",卫生研究,青霉素;青霉噻唑酸;液相色谱-串联质谱法;残留;乳制品;,R155.1  TS252.7  TS207.53,2015,44,4
yxzs201410045,0,"ISTIC,PKU",热激蛋白47在瘢痕疙瘩发病机制中的研究,10.3969/j.issn.1006-2084.2014.10.045,曾凡杞[1];樊超[2];张志云[1];黄勇武[2];,"[1]深圳市光明新区人民医院皮肤科,518106广东深圳;[2]深圳市宝安区福永人民医院皮肤科,518103广东深圳;",医学综述,热激蛋白47;瘢痕疙瘩;Ⅰ型胶原;Ⅲ型胶原;,R861  R691.4,2014,20,10
zgwszcyj201506018,8,"ISTIC,PKU",深圳市住院医师规范化培训学员自评效果与满意度调查分析,10.3969/j.issn.1674-2982.2015.06.012,孙惠莲[1];夏俊杰[2];王昆[2];邓剑[3];陈雅雯[1];卢祖洵[1];,[1]华中科技大学同济医学院公共卫生学院 湖北武汉 430030;[2]深圳市医学继续教育中心 广东深圳 518020;[3]深圳市宝安区福永人民医院 广东深圳 518103;,中国卫生政策研究,住院医师规范化培训;满意度;效果;,R197,2015,,6
xejjyx201405005,4,"ISTIC,PKU",多重耐药肺炎克雷白杆菌重症肺炎的危险因素及细菌耐药性分析,10.3760/cma.j.issn.1673-4912.2014.05.005,刘纯义;金萍;田先雨;招悦;张侃;洪先欧;罗勇;,,中国小儿急救医学,肺炎克雷白杆菌;重症肺炎;危险因素;,,2014,21,5
zgyxwz-jlxfc201505013,12,,全程连续性助产护理对剖宫产术后阴道分娩妊娠结局及护理满意度的影响,10.3969/j.issn.1674-3768.2015.05.013,郑琳;,,中国临床护理,剖宫产术;妊娠结局;剖宫产后阴道分娩;全程连续性助产护理;护理满意度;,,2015,,5
zgxdyyyy201413208,0,,电话回访健康教育在变应性鼻炎皮下免疫治疗中的应用及效果,,黄秋花;杨利桃;贾小莉;,,中国现代药物应用,电话回访;健康教育;变应性鼻炎;皮下免疫治疗;,,2014,,13
zgrdyx201511013,3,,登革热发病与气象因素关系的研究,10.13604/j.cnki.46-1064/r.2015.11.13,甘立勤[1];王荀[2];马智超[3];吴泰顺[3];,"[1]深圳市现场流行病学培训项目,广东深圳518055;深圳市龙岗区疾病预防控制中心,广东深圳518100;[2]深圳市龙岗区疾病预防控制中心,广东深圳,518100;[3]深圳市宝安区疾病预防控制中心,广东深圳,518100;",中国热带医学,登革热;气象因素;趋势相关;,R512.8,2015,15,11
yjmzyxyxb201403087,0,,社区健康教育对出院高血压患者遵医行为的影响,10.3969/j.issn.1001-5817.2014.03.087,曾小丽;李玉梅;庄文燕;郭盛;,,右江民族医学院学报,社区健康教育;高血压;遵医行为;,R193,2014,36,3
xsekzz201404003,4,,极低出生体重儿呼吸道分泌物解脲脲原体阳性与肺部损伤的关系,10.3969/j.issn.1673-6710.2014.04.003,陈幽;詹媛丽;陈丽芝;周平;黎红平;吴志军;卢光进;,,中国新生儿科杂志,"婴儿,极低出生体重;脲原体属;呼吸窘迫综合征,新生儿;肺炎,先天性;支气管肺发育不良;",,2014,29,4
nfhlxb201508023,3,,极低出生体质量儿脐静脉置管联合PICC的效果观察,10.16460/j.issn1008-9969.2015.08.059,叶春燕;李惠玲;朱春菊;何凤梅;,,护理学报,脐静脉置管;PICC;极低出生体质量儿;护理;,R472.9,2015,,8
yxysh201512020,2,,深圳市某妇幼医院基于精细化管理的图书馆建设探讨,10.13723/j.yxysh.2015.12.020,陈秋梅[1];汪皓[2];,"[1]广东省深圳市宝安区妇幼保健院,深圳,518133;[2]南方医科大学附属深圳妇幼保健院,深圳,518028;",医学与社会,教学医院;图书馆;精细化管理;,G251,2015,28,12
zgspwszz201501015,0,"ISTIC,PKU",深圳市居民食物消费量调查分析,10.13590/j.cjfh.2015.01.015,黄薇[1];潘柳波[1];王舟[1];张锦周[1];彭朝琼[1];李斌[2];孙群露[3];李维克[4];蒋立新[5];,"[1]深圳市疾病预防控制中心,广东深圳,518055;[2]深圳市龙岗区疾病预防控制中心,广东深圳,518172;[3]深圳市宝安区疾病预防控制中心,广东深圳,518101;[4]深圳市南山区疾病预防控制中心,广东深圳,518054;[5]深圳市福田区疾病预防控制中心,广东深圳,518033;",中国食品卫生杂志,膳食结构;食物消费量;膳食调查;风险评估;食品安全;,R155.1  R151,2015,27,1
zghlgl201512024,2,"ISTIC,PKU",运用手机视频访视降低PICU患儿父母焦虑的实践及效果分析,10.3969/j.issn.1672-1756.2015.12.024,苏慧敏;李素明;苏乐;杨小燕;王静;刘纯义;,,中国护理管理,"重症监护病房,儿科;探视病人者;焦虑;依从性;",R47,2015,15,12
wnyxyxb201506029,2,"ISTIC,PKU",早产儿口腔运动干预对经口喂养的效果分析,10.3969/j.issn.1002-0217.2015.06.029,李优聪[1];林晓华[2];李惠玲[1];钟小单[1];,"[1]深圳市宝安区妇幼保健院新生儿科,广东深圳,518133;[2]北大深圳医院肝炎肠道门诊,广东深圳,518035;",皖南医学院学报,口腔运动;早产儿;经口喂养;效果;,R473.72,2015,34,6
jkr201501065,8,"ISTIC,PKU",胸腰椎骨折患者腹胀的护理干预及原因分析,,邹艳贤;谢红艳;胡梅;李文芳;,,中国当代医药,胸腰椎骨折;腹胀;护理干预;原因分析;,R683.2,2015,,1
yxzs201506075,3,"ISTIC,PKU",布托啡诺预防妇科腹腔镜手术瑞芬太尼麻醉后痛觉过敏的研究,10.3969/j.issn.1006-2084.2015.06.075,郭影靓;陈文;,,医学综述,布托啡诺;妇科腹腔镜手术;瑞芬太尼;痛觉过敏;,R971.2,2015,21,6
ylbjqj201411062,8,"ISTIC,PKU",2010年至2012年社区老年高血压患者的用药情况分析,10.3969/j.issn.1674-4659.2014.11.1501,颜维泽;林金钗;,,临床医学工程,抗高血压药物;社区;老年高血压患者;合理用药;,R544.1  R969.3,2014,21,11
zjlcyx201607089,1,"ISTIC,PKU",“一对一”责任制助产护理模式对初产妇分娩方式与母婴结局的影响,,吴贤珊;,,浙江临床医学,,,2016,18,7
zgetbjzz201510035,0,"ISTIC,PKU",深圳地区不同胎龄新生儿出生后身长胸围相关指数研究,10.11852/zgetbjzz2015-23-10-35,黄小云;刘惠龙;,,中国儿童保健杂志,不同胎龄新生儿;生长发育;身长胸围指数;生长变化趋势;,R722.1,2015,23,10
hlxzz201502001,3,"ISTIC,PKU",基础护理操作对中重度颅脑损伤患儿颅内压的影响,10.3870/hlxzz.2015.02.001,刘蕊;,,护理学杂志,颅脑损伤;患儿;颅内压;基础护理;吸痰;翻身;,R473.6  R651.1+5,2015,30,2
hnyx201605058,1,"ISTIC,PKU",kegel训练联合低频脉冲反馈电刺激治疗盆底功能障碍的疗效观察,10.3969/j.issn.1671-7171.2016.05.058,贾艳红;孟利平;吴敏;,,医学临床研究,"尿失禁,压力性/预防和控制;肌力;骨盆底;电刺激疗法;",R694.54,2016,33,5
qlhlzz201610025,1,"ISTIC,PKU",前瞻性护理管理预防产后并发症效果观察,10.3969/j.issn.1006-7256.2016.10.023,洪涛;黄春芬;黄小红;,,齐鲁护理杂志,前瞻性护理管理;产科;护理质量;并发症;满意度;,R473.71,2016,22,10
tlsjyyj201406038,4,"ISTIC,PKU",HELPERR助产程序在肩难产分娩产妇中的应用,10.3969/j.issn.1672-9676.2014.06.034,彭小男;马凤兰;,,护理实践与研究,HELPERR助产程序;肩难产;四肢着床位;,,2014,,6
gxyx201411034,3,"ISTIC,PKU",深圳市足月及近足月新生儿呼吸窘迫综合征的现状调查,10.11675/j.issn.0253-4304.2014.11.29,王章星[1];叶贞志[2];吴本清[3];田鸾英[4];杨传忠[5];刘晓红[6];李晓东[7];吴志军[8];童燕梅[1];邓莉[1];,"[1]南方医科大学附属深圳市龙华新区人民医院新生儿科,深圳市,518109;[2]广东省深圳市光明新区人民医院新生儿科;[3]广东省深圳市人民医院新生儿科;[4]广东省深圳市南山区妇幼保健院新生儿科;[5]广东省深圳市妇幼保健院新生儿科;[6]广东省深圳市儿童医院新生儿科;[7]广东省深圳市南山区人民医院新生儿科;[8]广东省深圳市宝安区妇幼保健院新生儿科,深圳市,518100;",广西医学,新生儿呼吸窘迫综合征;足月儿;近足月儿;调查;深圳市;,R722.1,2014,,11
zlxzz201412006,1,"ISTIC,PKU",HPV基因亚型分布及其与CIN的相关性研究,10.11735/j.issn.1671-170X.2014.12.B006,金玲[1];喻栎瑾[2];刘植华[1];王月云[1];李小玲[1];麦凤珍[1];杨丽芳[1];,"[1]南方医科大学附属深圳市妇幼保健院,广东深圳518028;[2]深圳市宝安区妇幼保健院,广东深圳518133;",肿瘤学杂志,人乳头瘤病毒;宫颈上皮内瘤变;,R737.33,2014,20,12
hainanyxyxb201507029,2,"ISTIC,PKU",子宫内膜癌患者BMI、胰岛素抵抗、炎性因子的检测及对预后的影响,10.13210/j.cnki.jhmu.20150407.016,王维;孙静;邹建话;程郁离;罗雅丽;,,海南医学院学报,子宫内膜癌;体重指数;胰岛素抵抗;炎性因子;预后;,R737.33,2015,21,7
zhfylcyxzz201606021,0,"ISTIC,PKU",血清视黄醇结合蛋白4和性激素水平与子宫内膜增生的相关性研究,10.3877/cma.j.issn.1673-5250.2016.06.021,樊李平;李晓红;易红;李慧;,,中华妇幼临床医学杂志（电子版）,视黄醇结合蛋白质类;性激素;子宫内膜增生;,,2016,12,6
zgfybj201520016,0,"ISTIC,PKU",IADPSG标准诊断妊娠期糖尿病孕妇的胰岛素抵抗及血脂分析,10.7620/zgfybj.j.issn.1001-4411.2015.20.16,李会琴[1];刘云[1];任利容[1];王晨虹[2];,[1]深圳市宝安区妇幼保健院产科;[2]深圳市妇幼保健院产科;,中国妇幼保健,妊娠期糖尿病;胰岛素抵抗指数;孕前体质指数;空腹血糖;血脂;,R714.256,2015,30,20
ddhs-zkb201511001,3,"ISTIC,PKU",围手术期患者实施诱导表达护理方法对减轻患者焦虑的效果分析,,黄日妹[1];何育玲[2];叶良玉[1];傅爱凤[1];易小青[1];,"[1]518101,深圳 南方医科大学深圳市宝安区人民医院;[2]518101,深圳 广东省深圳市宝安区疾病预防控制中心;",当代护士（下旬刊）,围手术期;诱导表达护理;焦虑;效果;,R473.6,2015,,11
zgrdyx201603016,0,"ISTIC,PKU",Foxa2基因突变对2型糖尿病胰岛素抵抗和胰腺β细胞功能的影响,10.13604/j.cnki.46-1064/r.2016.03.16,龙娟;欧艺;,,中国热带医学,翼螺旋转录因子叉头框A2基因;基因突变;2型糖尿病;胰岛β细胞;,R587.1,2016,16,3
zgrdyx201603016,0,"ISTIC,PKU",Foxa2基因突变对2型糖尿病胰岛素抵抗和胰腺β细胞功能的影响,10.13604/j.cnki.46-1064/r.2016.03.16,龙娟;欧艺;,,中国热带医学,翼螺旋转录因子叉头框A2基因;基因突变;2型糖尿病;胰岛β细胞;,R587.1,2016,16,3
zgrdyx201603016,0,"ISTIC,PKU",Foxa2基因突变对2型糖尿病胰岛素抵抗和胰腺β细胞功能的影响,10.13604/j.cnki.46-1064/r.2016.03.16,龙娟;欧艺;,,中国热带医学,翼螺旋转录因子叉头框A2基因;基因突变;2型糖尿病;胰岛β细胞;,R587.1,2016,16,3
gwyx-lcsw201414026,3,"ISTIC,PKU",深圳地区女性生殖道 HPV 感染及基因型结果分析,10.3969/j.issn.1673-4130.2014.14.026,麦光兴;严泽浩;熊礼宽;肖克林;罗茗月;夏勇;,,国际检验医学杂志,人乳头瘤病毒;基因分型;聚合酶链式反应;反向斑点杂交;,,2014,,14
gwyx-hlxfc201524020,1,"ISTIC,PKU",体位护理对早产儿机械通气后潮气肺功能的影响,10.3760/cma.j.issn.1673-4351.2015.24.020,王文明;蔡晓华;刘纯义;,,国际护理学杂志,早产儿;机械通气;潮气肺功能;体位护理;,R473.72,2015,34,24
xsekzz201403006,3,"ISTIC,PKU",不同通气模式对呼吸窘迫综合征极低出生体重儿心功能的影响,10.3969/j.issn.1673-6710.2014.03.006,肖善秋;黄春波;黎红平;马丽亚;詹媛丽;李月凤;,,中国新生儿科杂志,"高频通气;常频通气;心脏泵功能;婴儿,极低出生体重;",,2014,29,3
zgfybj201531025,0,"ISTIC,PKU",深圳宝安区学龄儿童慢性咳嗽病因分布及特征研究,10.7620/zgfybj.j.issn.1001-4411.2015.31.25,郑红英[1];李芹[1];王雪芳[2];,[1]深圳市宝安区中心医院 518102;[2]深圳市宝安区妇幼保健院;,中国妇幼保健,学龄儿童;慢性咳嗽;病因分布;特征研究;,R174,2015,30,31
syxnfxgbzz201511029,1,"ISTIC,PKU",重症肺炎患儿细菌学病原谱及其耐药情况分析,10.3969/j.issn.1008-5971.2015.11.026,杨艳霞;刘纯义;黄卫东;陈水文;刘强;,,实用心脑肺血管病杂志,肺炎;儿童;细菌学;耐药;,R563.1,2015,,11
gwyx-slblkxylcfc201501019,2,"ISTIC,PKU",1 769例胎盘病理检查及临床分析,10.3978/j.issn.2095-6959.2015.01.019,陈芳芳;李卫东;张艳丽;,,临床与病理杂志,高危妊娠;急性绒毛膜羊膜炎;妊娠期糖尿病;医保;,,2015,35,1
yxqbgz201403005,5,"ISTIC,PKU",疾病预防控制智能上报管理系统设计与应用,10.3969/j.issn.1673-6036.2014.03.005,李苑[1];叶郁辉[2];张晓阳[3];何宏聪[3];郑胜全[3];,[1]深圳市宝安区疾病预防控制中心 深圳518101;[2]北京大学深圳医院 深圳518036;[3]东莞市太平人民医院 东莞523905;,医学信息学杂志,疾病监测;智能报告系统;系统设计;,R-058,2014,35,3
tlsjyyj201611076,0,"ISTIC,PKU",优化门诊静脉输液流程提高患者满意度,10.3969/j.issn.1672-9676.2016.11.070,吴贤玲;池卡;潘秀霞;谢燕;蔡晓华;李敏;,,护理实践与研究,儿童;静脉输液;优化流程;满意度;,,2016,13,11
xejjyx201406015,2,"ISTIC,PKU",脓毒症患儿外周血自然杀伤细胞比例及亚群的变化,10.3760/cma.j.issn.1673-4912.2014.06.015,罗勇;刘纯义;金萍;田先雨;洪先欧;郑晓芬;,,中国小儿急救医学,脓毒症;CD56+NK细胞;CD16+NK细胞;CD56+CD16+NK细胞;,,2014,21,6
zjlcyx201605003,0,"ISTIC,PKU",尿KIM-1 IL-18NGAL及血清HGF在儿童脓毒症肾损害中的意义,,刘强;罗勇;招悦;李素明;,,浙江临床医学,尿KIM-1;IL-18;NGAL;血清HGF;儿童脓毒症;肾损害;预警;,,2016,18,5
gygjsszz201505034,3,,平乐郭氏手法复位半交叉钢针固定治疗儿童肱骨髁上骨折的临床观察,10.7531/j.issn.1672-9935.2015.05.034,张彦;马长生;杨泽晋;王明千;郑志刚;盛志中;夏玉礼;苏驰;,,中国骨与关节损伤杂志,肱骨髁上骨折;平乐郭氏手法复位;半交叉钢针固定;儿童;,R683.41,2015,30,5
sxyyzz201610022,0,,子宫内膜异位症与胰岛素样生长因子血管内皮生长因子及癌抗原125的相关性研究,10.3969/j.issn.0253-9926.2016.10.022,王珊;,,山西医药杂志,,,2016,45,10
yxyxxzz201605051,0,,高频超声及弹性成像技术在非哺乳期乳腺炎的临床应用,,李杰基;林小影;程幸;曹献云;,,医学影像学杂志,高频超声;弹性成像;非哺乳期乳腺炎;,R711  R445.1,2016,26,5
tlsjyyj201608030,0,,哺乳期急性乳腺炎乳汁管理模式的建立与实施,10.3969/j.issn.1672-9676.2016.08.030,郭冀丹;宫敏;,,护理实践与研究,乳汁管理模式;急性乳腺炎;哺乳期;,,2016,13,8
zgfybj201401024,2,"ISTIC,PKU",乌司他丁对脓毒性休克患儿巨噬细胞移动抑制因子及危重程度的影响研究,10.7620/zgfybj.j.issn.1001-4411.2014.01.24,韩再萍;田先雨;麦光兴;黄卫东;刘纯义;,,中国妇幼保健,乌司他丁;脓毒性休克;巨噬细胞移动抑制因子;小儿危重病例评分法;,R725,2014,29,1
sxyyzz201607052,0,"ISTIC,PKU",试论药剂师在临床合理用药中的作用,10.3969/j.issn.0253-9926.2016.07.047,李小群;钟明;陈瑜;,,山西医药杂志,,,,,
zhrxbzz201405007,2,"ISTIC,PKU",受体型蛋白酪氨酸磷酸酶O基因甲基化与乳腺癌细胞株化疗敏感性的关系,10.3877/cma.j.issn.1674-0807.2014.05.007,李少英;吴华聪;王辉林;王维;陈静;,,中华乳腺病杂志（电子版）,编码膜结合受体型蛋白酪氨酸磷酸酶O;甲基化;乳腺肿瘤;化疗敏感性;,R737.9,2014,,5
tlsjyyj201606041,0,"ISTIC,PKU",鸟巢式护理干预对低出生体质量儿的影响研究,10.3969/j.issn.1672-9676.2016.06.041,黄素兰[1];张春丽[1];郑晓芬[1];黄小抒[2];,"[1]518133深圳市,广东省深圳市宝安区妇幼保健院新生儿科;[2]Bao'an District Maternity and Child Healthcare Hospital of Shenzhen,Shenzhen,518133;",护理实践与研究,低出生体质量儿;鸟巢式护理;呼吸暂停;护理干预;,,2016,13,6
